USER_ID,memberClass
599729345691733265,Default_memberClass
4331945350445706545,Default_memberClass
-1717376196543379815,Default_memberClass
-1403635333438508703,Default_memberClass
-144310631583989528,Default_memberClass
-7412496477083833118,Default_memberClass
-596886032927637474,Default_memberClass
-6180992753998997355,Default_memberClass
1673193324468087633,Default_memberClass
8898959803613660122,Default_memberClass
7168958678160343213,Default_memberClass
4340993738665939425,Default_memberClass
-5602381945735709648,Gold
8199392526168856646,Gold
-1426085869656657222,Default_memberClass
-2436103797650801190,Default_memberClass
-1193994752000760968,Default_memberClass
3850623987989376028,Default_memberClass
-4533499889496525679,Default_memberClass
6295896303668020204,Default_memberClass
-1033071938919028447,Default_memberClass
36723875828810417,Default_memberClass
8599787880864001592,Default_memberClass
415685171045573450,Default_memberClass
5706232841458276762,Default_memberClass
-3111069731759274542,Default_memberClass
-7074007747141702217,Default_memberClass
1762864728184356343,Silver
2937466335833522733,Gold
-2452519326681236109,Default_memberClass
6690026307269107591,Default_memberClass
-8268366364891516324,Gold
7002653516900324552,Gold
5836156311714157927,Default_memberClass
-226983318948699933,Default_memberClass
5793633744291680632,Default_memberClass
681013446423092097,Default_memberClass
-7932846448806700753,Default_memberClass
2879994540208322043,Default_memberClass
4192312213854341934,Gold
7927673139191519656,Gold
8371909372576423020,Default_memberClass
3827006733297991640,Default_memberClass
696735931355584784,Default_memberClass
4952741399744583462,Default_memberClass
2364854287023862163,Default_memberClass
-2982746534191763979,Default_memberClass
-3519125763247903784,Default_memberClass
1594369753464010906,Default_memberClass
-5994316229204993200,Gold
-4157271404854923566,Gold
3615581456774191336,Default_memberClass
8567076367606624654,Gold
5374243874402563052,Default_memberClass
-8679546253189261107,Gold
6770746985738704373,Default_memberClass
3547209868879417692,Gold
-6098040993967272316,Default_memberClass
-902715974031436210,Default_memberClass
-4598123302770119929,Default_memberClass
-6388654684530567114,Default_memberClass
-2871500303631621343,Default_memberClass
5069114403233860880,Default_memberClass
-2155061467015451444,Default_memberClass
-4609352301990371771,Default_memberClass
-655351419472058855,Default_memberClass
-7655087562102901781,Default_memberClass
-4208236548257329567,Default_memberClass
6995554126250364803,Gold
-1489817512116598703,Gold
6725342381271502252,Default_memberClass
6806529747114793935,Default_memberClass
-8905843962598639609,Default_memberClass
-3116795456428067656,Default_memberClass
-1662274450540589026,Default_memberClass
7460108666272541547,Default_memberClass
-6268380382803277521,Default_memberClass
7409230172726664967,Default_memberClass
517683784174934133,Default_memberClass
1606102400898882717,Default_memberClass
-5118882954992600174,Default_memberClass
56886103311514254,Gold
5139700774514407660,Default_memberClass
-3553294397332265235,Default_memberClass
-1824654177319689366,Default_memberClass
-143961945879000754,Default_memberClass
-2641420488890250302,Default_memberClass
-5039696036516734805,Default_memberClass
-3717575958305659387,Default_memberClass
-1840465133529107160,Gold
4830425159899676219,Default_memberClass
-6803264658434277890,Default_memberClass
344131324797669058,Default_memberClass
-3251671603934826069,Default_memberClass
-2854713113107155950,Gold
-7119701726877663363,Default_memberClass
-5737284872077975122,Gold
-64832645669227071,Default_memberClass
-6416889971613049443,Default_memberClass
-3124983001935844476,Default_memberClass
-8162649574505221443,Default_memberClass
-5710571560085275814,Default_memberClass
-4120447481203236343,Default_memberClass
9028478367569125688,Default_memberClass
2665866064261463251,Default_memberClass
-7694034926053011809,Default_memberClass
-4176355546243801941,Default_memberClass
8159416219580472918,Default_memberClass
1881367006441453463,Default_memberClass
6776116341549169437,Default_memberClass
-7045272381228094798,Default_memberClass
-7330107418715301077,Default_memberClass
-5763601168087644190,Default_memberClass
4165159435854914761,Default_memberClass
2529363269680914252,Default_memberClass
-7883356198505469572,Default_memberClass
-5450294784958934635,Default_memberClass
-3424515378531968037,Default_memberClass
810212886498773714,Default_memberClass
-7956650996938963290,Default_memberClass
680054234991355997,Gold
6942622269260967118,Gold
-8718057413835908050,Default_memberClass
-7458621381196531485,Default_memberClass
2397897946546958250,Gold
-4763972746334575921,Default_memberClass
2825252604150015409,Default_memberClass
7797618937557334104,Gold
6085389980914120769,Gold
4933642565287329660,Default_memberClass
1694048094506892761,Default_memberClass
7792909033387775843,Default_memberClass
6711908547415330799,Gold
4409433805196070679,Default_memberClass
-5845672985881248933,Default_memberClass
-3344060705304204674,Default_memberClass
7913065642869715565,Gold
-1869796319463547020,Gold
6812219179310978436,Default_memberClass
414178506470512342,Default_memberClass
3021425332309322740,Default_memberClass
7219123020895860153,Default_memberClass
-3447412292396602124,Default_memberClass
5563923264653385255,Default_memberClass
-7151493253127249239,Default_memberClass
7449795917967590673,Gold
1046059451705880550,Default_memberClass
-1940240249500404070,Default_memberClass
-5454224074303046575,Default_memberClass
-1389926038017017101,Default_memberClass
-878773305908746975,Default_memberClass
6037815604990496063,Default_memberClass
2395509871147765759,Default_memberClass
-6732317581562198577,Default_memberClass
7685367361840264682,Default_memberClass
7750437000595967766,Default_memberClass
-2462693328354008475,Default_memberClass
2756185926084461527,Default_memberClass
5495408403077735272,Default_memberClass
-2122164730193265068,Default_memberClass
-5001454491275242144,Default_memberClass
8742728784690583217,Default_memberClass
3699953775358624097,Default_memberClass
4670924930336103983,Default_memberClass
-1014076472814632078,Default_memberClass
-5282623634479411019,Gold
-3545454118427366639,Default_memberClass
-1792330153810826608,Default_memberClass
4754646078957298663,Default_memberClass
-7468400061088800780,Default_memberClass
2376972201687917266,Default_memberClass
7933775202274392289,Default_memberClass
-2389966802539965117,Default_memberClass
-6907442016518175105,Default_memberClass
696974630019275807,Default_memberClass
-356525164177556811,Default_memberClass
-4705587830909756148,Default_memberClass
584357878223775369,Default_memberClass
-7753772034958305764,Default_memberClass
5632769207297433021,Default_memberClass
-4319359785022611831,Default_memberClass
-3861597596458247312,Default_memberClass
3127817606160906804,Default_memberClass
6915125896403387201,Default_memberClass
1926338740258902755,Default_memberClass
-1602956516347662797,Default_memberClass
-2456778672850290476,Default_memberClass
7752558376138014535,Default_memberClass
-6634951498889949125,Default_memberClass
-1563554585732217050,Default_memberClass
64618978771781957,Default_memberClass
-1405131638793062778,Default_memberClass
8002071405110320534,Default_memberClass
3401913654708466264,Default_memberClass
41810150773305704,Default_memberClass
5294370108321145590,Default_memberClass
2192219257622754979,Default_memberClass
2355866392492374924,Default_memberClass
-2092981696681468327,Default_memberClass
1020655525276503170,Default_memberClass
1168363823102146885,Default_memberClass
4740120469449974074,Default_memberClass
-5858310072073469246,Gold
-3855258200496914459,Default_memberClass
-4185590611399764957,Default_memberClass
2147251988937019746,Default_memberClass
429340364103632048,Default_memberClass
-8483196192992438272,Gold
-8942091060650183698,Default_memberClass
-1086731349551701490,Default_memberClass
791667387671773885,Default_memberClass
5223444603177561903,Default_memberClass
1877724338238571697,Default_memberClass
-122329276852476024,Default_memberClass
-7256086895538272637,Default_memberClass
-3978740204639021973,Default_memberClass
-1705513742446885037,Default_memberClass
5952875679969219271,Default_memberClass
8813589642292351250,Default_memberClass
1229252230201464628,Default_memberClass
-6668232986397542583,Default_memberClass
-373022391824123213,Default_memberClass
949236913503489623,Default_memberClass
1165846789451436227,Default_memberClass
7208078320371357536,Default_memberClass
-4278332443001023769,Default_memberClass
8982983027766656555,Default_memberClass
58715658013697302,Default_memberClass
-5443705445418873139,Default_memberClass
6269952410891816312,Default_memberClass
4034513442117773914,Default_memberClass
5625455296564701422,Default_memberClass
-6198724962317874111,Default_memberClass
7995324105959956378,Default_memberClass
-1809470559955291650,Default_memberClass
-2301726347240341014,Default_memberClass
1532443635569114223,Default_memberClass
-8049400118153514021,Default_memberClass
6381702161422583147,Default_memberClass
-6296151225287026649,Default_memberClass
3489082966704809314,Default_memberClass
6992581120452414582,Default_memberClass
-7076130138446617279,Default_memberClass
7497708526092560905,Default_memberClass
2874238078859321285,Default_memberClass
8214700997349170054,Default_memberClass
-3983633992401937590,Default_memberClass
-5988635039823261281,Default_memberClass
-8849594503325755696,Default_memberClass
-1944786625976318334,Gold
-4756573336558194775,Default_memberClass
1115496691706972966,Default_memberClass
2020877281002834034,Default_memberClass
3039067568718887657,Default_memberClass
-7346707008374484040,Default_memberClass
7176674758119988102,Default_memberClass
-8186621153674555323,Default_memberClass
-5416467133822738085,Default_memberClass
893721454856079046,Default_memberClass
-7793616652630713625,Default_memberClass
-7595889325614230647,Default_memberClass
1602403029868870416,Default_memberClass
3305035629854872992,Gold
-8915205590469178140,Default_memberClass
1293350473009887280,Default_memberClass
-3002718366688069030,Default_memberClass
2218384264303033873,Default_memberClass
5601140931609782664,Default_memberClass
-5051147626225922221,Default_memberClass
-2901619687293221670,Default_memberClass
-7598243022302975176,Default_memberClass
2146753087623002717,Default_memberClass
-4826200325192839293,Default_memberClass
7281874820465364807,Gold
-5734653707331135853,Default_memberClass
2402577925769261389,Gold
-9183849450856987918,Default_memberClass
-332050694943086364,Default_memberClass
6342521259909268589,Default_memberClass
3170105611781968504,Gold
2238617714751702191,Default_memberClass
-4023095321551043277,Default_memberClass
-3480703321084481600,Default_memberClass
5938575658254975230,Default_memberClass
1104719699666593017,Default_memberClass
-8219901137821930505,Default_memberClass
-7740310389315989445,Default_memberClass
-5781181833157115054,Default_memberClass
7041510487301144163,Default_memberClass
-8066347054223772736,Default_memberClass
-5018122201261533906,Default_memberClass
7336223952119441790,Gold
-3374056075888308836,Gold
-6570460877133297327,Default_memberClass
8451258810772187772,Default_memberClass
-7346852866393190746,Default_memberClass
4941435471518631938,Gold
-4171577511909363257,Default_memberClass
6680531324177145705,Default_memberClass
-1744888615809779899,Default_memberClass
-4886479499354221170,Default_memberClass
-5189485896679555477,Default_memberClass
1261998742623980663,Default_memberClass
-2485697183116299549,Default_memberClass
-2576636443477011303,Gold
2255744651813518496,Default_memberClass
-1569411632740421577,Gold
8473031641895578593,Default_memberClass
6647065085845082150,Default_memberClass
7120431118979095125,Gold
6151565639251836997,Gold
2151265931699554805,Default_memberClass
6037086885214968973,Gold
5738282497789047935,Default_memberClass
2274227997339412821,Gold
-8459653087507575898,Default_memberClass
2521082741785632508,Default_memberClass
-5311799394250481417,Default_memberClass
-7163132856994319035,Default_memberClass
1467106787287036801,Default_memberClass
-1231695783307157950,Default_memberClass
-1283722983064121963,Default_memberClass
-2037923458068683669,Gold
-4812012267898456238,Gold
59943090618494850,Silver
-4741537286635663726,Gold
7680339917750149945,Default_memberClass
6009824537188901852,Default_memberClass
-8398968101622338592,Default_memberClass
8712021494221864076,Default_memberClass
7065099904530926340,Default_memberClass
-488814541796317268,Default_memberClass
8404554187039958182,Silver
6296088743803030212,Default_memberClass
7998427965636369732,Default_memberClass
-8116469912675518959,Diamond
3815373177605893922,Default_memberClass
-1062995252459756606,Gold
-8135772789439438939,Default_memberClass
3616044169504370782,Default_memberClass
7664427286509844208,Gold
1901294796851243140,Gold
-3914489053751742555,Gold
-4518953912151514350,Gold
-140320823212679791,Default_memberClass
-6748876382999021935,Default_memberClass
3202023353912932517,Default_memberClass
-3913438456644619646,Default_memberClass
-6309214400039545401,Default_memberClass
5733763790782367849,Default_memberClass
6722600786123991790,Default_memberClass
-5882395231986082816,Default_memberClass
5634278726939344741,Default_memberClass
2089906037754822192,Default_memberClass
-210300577680922390,Default_memberClass
-3918193616210802843,Default_memberClass
-7993832953690946229,Default_memberClass
-8108704890232418404,Gold
3537111343630663936,Diamond
-6565888630449358345,Default_memberClass
-1365165110373967091,Default_memberClass
-1827625848334137499,Default_memberClass
7532557918146652706,Gold
7741468652776421721,Default_memberClass
7370608493051217283,Default_memberClass
5897460979649206314,Gold
2837380762948534413,Gold
691420375945981042,Default_memberClass
6716167375609170301,Gold
243967950173479101,Default_memberClass
-6626220864157269107,Default_memberClass
-1897015636134484446,Default_memberClass
275648925144559609,Gold
-3456161742468527233,Default_memberClass
-1398028981783303109,Gold
8283409872452564906,Default_memberClass
8992718961863501574,Default_memberClass
-4373042510719787411,Default_memberClass
21740610841466521,Gold
-5049725949975430211,Default_memberClass
4134225852472101913,Default_memberClass
-4781236743925786849,Gold
-6406458816668915656,Gold
-8885394317647325030,Gold
-5216880028230820713,Diamond
-5843820570429061404,Default_memberClass
-3671212435953760903,Gold
1854666720205796665,Default_memberClass
7345749067577939282,Default_memberClass
-4515549540379494749,Default_memberClass
-469005906246058007,Default_memberClass
-2289209978528840643,Default_memberClass
-4177287515787495019,Gold
6449658011904434081,Default_memberClass
-7175575145414647897,Default_memberClass
8235274461383033089,Silver
7579527752653120903,Default_memberClass
-813729638818666605,Gold
-1106097461847485203,Gold
1233860153002600180,Gold
-6079651078418385358,Gold
530943516919882559,Default_memberClass
-485810996829754665,Gold
-2586942702400930155,Diamond
4777612702239544382,Diamond
-137801161823221013,Default_memberClass
-3038072744935813038,Gold
-650312709143165391,Default_memberClass
6160422024701193112,Gold
1108752264000528332,Default_memberClass
-891612655723102650,Default_memberClass
-4827444063669500768,Default_memberClass
6783577075238003188,Default_memberClass
1231727856939085218,Default_memberClass
8089657873813445530,Default_memberClass
-3004224219882683110,Default_memberClass
5474542380451846624,Gold
6729688053380357891,Default_memberClass
8275118121217771326,Default_memberClass
8203560915228658602,Default_memberClass
8022733452436831667,Default_memberClass
-3338962722330529913,Default_memberClass
7200233635391237203,Default_memberClass
5708259499853870936,Gold
5478637328423728971,Gold
-8986318231390199170,Default_memberClass
663624782201205065,Default_memberClass
-554602260463018295,Gold
6033883489223084305,Default_memberClass
-7837734858049230482,Gold
3955882277302847897,Gold
3901841088959120791,Default_memberClass
7492192771839257073,Default_memberClass
6981795051391820264,Default_memberClass
6570038442008978873,Gold
5312177891385604681,Default_memberClass
7247618457956105585,Default_memberClass
-5963125832790430841,Silver
-9121631460741877787,Silver
7840315010858497503,Default_memberClass
339611091682308708,Default_memberClass
6237644994621424458,Default_memberClass
-5311508890791517327,Silver
517732988829867088,Default_memberClass
-5121804975938167798,Default_memberClass
6141223437957049338,Default_memberClass
5099919182584406402,Silver
4904647306685923166,Default_memberClass
-1500623266370252004,Default_memberClass
-2093181217596801461,Default_memberClass
8884874530085631581,Gold
-4960091886180809233,Diamond
-3163598378630194205,Default_memberClass
2491318393884356414,Silver
-919219299224150182,Default_memberClass
-7202598001749977235,Silver
7449402982886242934,Default_memberClass
-2452472159591754710,Diamond
1349782936652096772,Default_memberClass
-5385598208998853494,Default_memberClass
2491030403254928015,Default_memberClass
507434753493038440,Gold
-5051083151512664656,Gold
3692364043049367362,Default_memberClass
124019913279565167,Gold
-3807576049431338608,Diamond
-3725812858017831176,Default_memberClass
4951590919985305608,Silver
-5892892082760058752,Gold
4795975958389855238,Default_memberClass
-3552177626500470564,Default_memberClass
-539365401423115180,Silver
-2583930951623719650,Gold
4718827326663575477,Diamond
5571745521729627360,Silver
-6347189796149738262,Gold
1385484811627006725,Silver
-4276812060752828353,Default_memberClass
-3796481317460610876,Default_memberClass
-3293659116655883683,Gold
7016604237991401982,Default_memberClass
7183437974348750739,Default_memberClass
-455795781810071312,Gold
-2325958569069264521,Gold
-4577412128382934249,Default_memberClass
-4552688571895903003,Gold
1368178534385424628,Default_memberClass
-5184399729068583265,Gold
-2223749624311404768,Gold
8982636940538729870,Gold
99229898404304498,Gold
-6275655186014587969,Default_memberClass
-8311369810640120815,Default_memberClass
3485611226328445642,Silver
3491898871717014963,Default_memberClass
5125489483044617044,Default_memberClass
313984458279956102,Default_memberClass
3594109553652939530,Default_memberClass
-1292821447905740681,Diamond
1548377432816831039,Gold
7429854905449840868,Silver
-7544376123644240177,Default_memberClass
958827846146567836,Default_memberClass
812753149294811657,Gold
704232122565840743,Gold
8708819653076606133,Default_memberClass
7172775774171987125,Silver
-5455308077888210498,Default_memberClass
-3019549912436791591,Default_memberClass
-3549551734094381328,Diamond
-1827125033136715691,Silver
393232273426535077,Silver
5774665685392394878,Default_memberClass
4334004323459501623,Default_memberClass
538065432952853833,Default_memberClass
-8808552718177569938,Gold
696835325866606834,Default_memberClass
-3697861862794819564,Default_memberClass
-6572166530423640186,Gold
-2685901655340651364,Default_memberClass
3264941728906603611,Gold
-190390020346208027,Silver
2064285001598713286,Default_memberClass
2213598790939636741,Silver
-6643555475018388865,Default_memberClass
-7683136310265558727,Default_memberClass
5803573693487702068,Default_memberClass
-4598943293592490308,Silver
6918296076036481790,Default_memberClass
4989199198016573671,Default_memberClass
-7081175514213930002,Default_memberClass
-1195878751337178079,Default_memberClass
8802438424268349737,Default_memberClass
-6130493953913407549,Gold
2385008086593938611,Default_memberClass
-4835409912791277400,Gold
-3445081858877804425,Default_memberClass
-4419347931885362299,Default_memberClass
8223717197593509685,Gold
5469872753153271873,Default_memberClass
6190547306773722438,Default_memberClass
8875843967600061061,Default_memberClass
3658168549952435707,Gold
109029389643494425,Default_memberClass
-8788726851745773770,Gold
6530760323863336502,Default_memberClass
-8902376964593227873,Gold
-8299546487532149948,Default_memberClass
7625039040475341939,Default_memberClass
-1680058932910028022,Default_memberClass
-5139314349630305928,Default_memberClass
9131001534735232464,Default_memberClass
-2331823790540444378,Gold
-4468081914108775909,Silver
7590216908135287163,Gold
5434114883057060316,Default_memberClass
1307343669900961388,Gold
6219811231501026900,Gold
-4201607119685998180,Diamond
-3208954516788875555,Default_memberClass
5917672706481571442,Default_memberClass
2547719305275187536,Default_memberClass
-7035335198383932490,Silver
-97667220579767478,Gold
7282494948760687139,Gold
4111208604705693514,Silver
7319467131813063090,Gold
-7424265017301649730,Gold
1065349792200525294,Default_memberClass
-5221014249857507167,Gold
8729127663005384868,Default_memberClass
3140868187001563547,Default_memberClass
-4176902478181239160,Default_memberClass
157751093221599040,Default_memberClass
-6658454154228017378,Default_memberClass
-3795667325487202192,Default_memberClass
1934037943046080963,Default_memberClass
-2416682210123015828,Silver
25512677307917927,Default_memberClass
-5652080286486983050,Default_memberClass
7065889006045627352,Default_memberClass
-2845615249837648049,Gold
-6690723660501548130,Gold
-5261003895180017218,Default_memberClass
-6147335401453932121,Default_memberClass
3550711394180469517,Default_memberClass
-4104416512156080126,Default_memberClass
3347916894077673212,Default_memberClass
8193011423678715905,Default_memberClass
6604167433110045876,Default_memberClass
1541197253847011472,Default_memberClass
-7327141156288991037,Gold
1418015979201380179,Silver
-4779422929475664395,Default_memberClass
-6868971686590249862,Default_memberClass
113859458722720394,Default_memberClass
3543855311730508765,Default_memberClass
-75038436229957953,Default_memberClass
3720038308318807956,Diamond
-1218078008511423908,Default_memberClass
43280278690828010,Default_memberClass
2578799150223601440,Default_memberClass
352496356528081925,Gold
1387914305164547272,Default_memberClass
-7605398672585956934,Default_memberClass
-62612391798541438,Default_memberClass
-1258416890981415121,Default_memberClass
-1341194477386545456,Gold
-2480525206313699907,Gold
-3806154894588874904,Gold
-1965531160504234217,Gold
-2893409293651266735,Silver
2440228391976203965,Gold
6243960527908312749,Default_memberClass
1769796181742084618,Default_memberClass
-4309677012561846052,Default_memberClass
-144320179515981971,Default_memberClass
-4078952464506456252,Default_memberClass
-4061573800930835373,Default_memberClass
2589430021352834351,Default_memberClass
3371548149283163427,Gold
5302279599962687847,Gold
-932371626965491761,Default_memberClass
5746149523119301325,Default_memberClass
3952237634293728730,Default_memberClass
-4898148560463500151,Default_memberClass
6653124060481160868,Default_memberClass
3497312052663681367,Gold
3245813167795476045,Gold
1293849399019686472,Gold
-1516039489149755018,Default_memberClass
-7633325281033752754,Default_memberClass
-6692985122766705051,Gold
-6494563117908730656,Default_memberClass
2184720471169765458,Silver
-8903178797156089537,Silver
9209577096390739330,Default_memberClass
-8188144107692440108,Default_memberClass
-4272457082226775802,Default_memberClass
-4199966575494138776,Default_memberClass
3090844075387374076,Default_memberClass
8806691168686176713,Gold
8150279844682497390,Default_memberClass
7828970376040327362,Default_memberClass
3695896350659972548,Gold
6531095887553147065,Default_memberClass
1871985338119352024,Gold
5814830818448299972,Silver
-8972795233170652862,Default_memberClass
-5075757404008846566,Default_memberClass
-5392526753439572209,Default_memberClass
-9142533492541917465,Gold
1567492064623992578,Gold
-6006757469927794175,Default_memberClass
766849836746290045,Default_memberClass
8847307576066850922,Default_memberClass
-7823145756987418422,Silver
7197336697783358814,Gold
-976350983270716461,Gold
3968970501935510230,Silver
1765226610945214421,Default_memberClass
-7543903801298791058,Default_memberClass
1376561649813832867,Silver
-7438202311623754455,Default_memberClass
5837681756030076171,Default_memberClass
-2478577650291173330,Default_memberClass
1680948335911582057,Default_memberClass
2817698828051809824,Gold
2840561931723441239,Gold
1995104706031082959,Default_memberClass
-8719961541146912068,Diamond
3540922870164611056,Gold
7194704288455605584,Diamond
-5818038213846407428,Diamond
-904855454087709491,Default_memberClass
-2394953498226774906,Silver
-6571623296445989945,Default_memberClass
8493937864226700457,Default_memberClass
-1518942586629507784,Gold
988508043923970094,Gold
-1481891900396147310,Default_memberClass
5362383669298157305,Silver
-7641544522623164144,Default_memberClass
-106290163333453477,Default_memberClass
4550379404063459097,Gold
3962301932734791917,Gold
-865107364772713666,Default_memberClass
-1741018711543349946,Gold
-8115608042834498741,Gold
-1499163565386454317,Default_memberClass
424429104053191066,Diamond
-3678342683277743573,Default_memberClass
-4288175804880499018,Default_memberClass
-7865472310148372742,Default_memberClass
8757092342798282201,Default_memberClass
5190776379154947710,Default_memberClass
8630719948420010014,Default_memberClass
-5307439960772661675,Default_memberClass
-611414377568655589,Default_memberClass
8436609382899147701,Default_memberClass
1791701545072808970,Default_memberClass
2773535194408901863,Gold
8489161320477053033,Default_memberClass
-1076926580177900774,Default_memberClass
-7571929832560029473,Gold
-401587302289610433,Default_memberClass
6228508548912544423,Default_memberClass
-6136827435294726148,Default_memberClass
-2989120960394148471,Default_memberClass
5617850338221235653,Gold
5927412901393132664,Default_memberClass
4813224839122796730,Default_memberClass
751034780895256266,Default_memberClass
-7279278514462780692,Diamond
5520928453771447930,Default_memberClass
6257220129312512482,Default_memberClass
-1077471198571281282,Default_memberClass
-513735431755200520,Default_memberClass
-8170160771629305335,Default_memberClass
7385362041271416036,Default_memberClass
-7830804003709298828,Default_memberClass
-5642953474339563188,Default_memberClass
-7311321945609215743,Default_memberClass
-4019027954022619324,Default_memberClass
-8931181728446913271,Default_memberClass
4808036750551056025,Default_memberClass
-1475590877327370904,Default_memberClass
-5629952455384531799,Default_memberClass
-4767158021233666502,Gold
1689461836114119812,Diamond
3818276070935551477,Gold
9145914326499884710,Default_memberClass
-85933383549613373,Default_memberClass
-80555311786273270,Default_memberClass
8491448144066413704,Default_memberClass
437461715775281844,Default_memberClass
-1171638620249231074,Default_memberClass
-7129876571636592302,Default_memberClass
5220202523028913546,Default_memberClass
-2454171570705171292,Default_memberClass
7477279280851874453,Default_memberClass
-332971213723201476,Default_memberClass
6559670859028556893,Default_memberClass
-2548343216571345048,Default_memberClass
8908463462672851197,Silver
-2017911017682955094,Default_memberClass
-3594532214831694233,Gold
-3143883166758140060,Gold
8323288235382045462,Diamond
4369915681655998617,Gold
-7171300315921064380,Default_memberClass
2325936381724114389,Gold
-411861718072390860,Default_memberClass
-7026878701679032035,Default_memberClass
3716788300593737487,Gold
65099502166238027,Default_memberClass
-1114230469086038997,Gold
3724323930290979969,Default_memberClass
8960696249107738512,Default_memberClass
6495190992544008788,Default_memberClass
-7872482589040502420,Silver
-6428087287478411413,Gold
-8075201707892407109,Gold
7637425700500137192,Default_memberClass
3610856618367012604,Default_memberClass
-6811539111320635781,Gold
5590997194338577103,Gold
-5248935583371597012,Silver
499587568335609145,Diamond
2118422806670342755,Default_memberClass
6791507861411030318,Default_memberClass
-8450744486681704520,Gold
-4955281636193847912,Default_memberClass
-5433608546456666246,Gold
-3136808350076644391,Default_memberClass
-6552626025554719944,Gold
4147218080858865533,Default_memberClass
6903998179882097899,Gold
-1911956381349391557,Silver
-4275766764450245748,Gold
-234884143590873328,Gold
5114969902139273596,Silver
-7870241491302594183,Gold
-6263257629801349888,Gold
3565954165591157517,Default_memberClass
427096121415196858,Gold
-3226759010315222867,Default_memberClass
8269916108376189026,Gold
-1050410608794512241,Silver
1812801162966363256,Default_memberClass
9215514957846384987,Diamond
3323332055162877904,Default_memberClass
2351891656832263119,Default_memberClass
-5838981874626725369,Default_memberClass
4454233066036608935,Default_memberClass
-8298032486416503445,Default_memberClass
8317054587292214672,Default_memberClass
-693442181015580305,Default_memberClass
5812260346079078083,Default_memberClass
6304496355852600360,Default_memberClass
787246678647406129,Default_memberClass
4276925269042197768,Silver
-4063346099218832131,Gold
4384247241009072022,Default_memberClass
-6332985544764492261,Default_memberClass
9107878011969867598,Default_memberClass
-6302969581850094603,Gold
-8906394398043947842,Default_memberClass
-711411905176765351,Gold
11332298145217863,Default_memberClass
5875640310448892277,Default_memberClass
-2694618343978978372,Silver
2227295254628925910,Silver
-1619724595098494455,Default_memberClass
-4116682008597246270,Default_memberClass
-8361630989674678699,Silver
-7046408279199387508,Default_memberClass
6193005778047517212,Default_memberClass
4518033505609021716,Default_memberClass
138291376168067542,Silver
4498828663093180453,Default_memberClass
6058380748724257983,Default_memberClass
4489245579189417393,Default_memberClass
-1284506907201904309,Default_memberClass
-5633339162529079081,Gold
8778386180195561991,Default_memberClass
5631294860861848624,Default_memberClass
-9158205931023779780,Diamond
38143102506216439,Default_memberClass
2570867897926859753,Gold
400010018888684077,Gold
8527171051360592023,Default_memberClass
-6258837408725789074,Default_memberClass
6648369344482185821,Gold
-6009135151186778074,Default_memberClass
1056366969671553100,Default_memberClass
8977463054325433350,Diamond
4501590907598820234,Default_memberClass
-7266223882587622152,Default_memberClass
179975299597322992,Gold
-2360650319663425513,Default_memberClass
-8472386885458011193,Default_memberClass
-3340525253868929478,Default_memberClass
6470533891646409540,Gold
-6783931268394979365,Default_memberClass
2143907370405261461,Default_memberClass
723768503327369747,Default_memberClass
-8583801195851557544,Gold
-7437353498365475421,Gold
-6572679222257388107,Default_memberClass
6817535091418073664,Default_memberClass
5332758568623705236,Default_memberClass
6470486314279821779,Default_memberClass
-2289864540477150036,Default_memberClass
-2904769223947873101,Default_memberClass
-2895007989799514766,Gold
4339228941945364555,Silver
-2155137444815166264,Default_memberClass
8787161775364503713,Default_memberClass
-1058337456669992076,Default_memberClass
8459784642920822026,Default_memberClass
5928042039401844399,Default_memberClass
613161082729447683,Default_memberClass
14898847884150805,Default_memberClass
9065980881926815053,Default_memberClass
-6306855448962225005,Default_memberClass
9022001993170480707,Default_memberClass
-7276292567744145848,Default_memberClass
-4654871417400266852,Default_memberClass
8531860959759928709,Default_memberClass
-4848773695004290943,Gold
-2687456855544539934,Default_memberClass
7431595752295572195,Default_memberClass
7232671942944943415,Default_memberClass
-3041528971834411942,Gold
1667803869939995221,Default_memberClass
-7706797836306623125,Default_memberClass
-7803278025429744139,Default_memberClass
-749911855319419943,Default_memberClass
-5932892620048256667,Default_memberClass
-4793963205110428347,Default_memberClass
-3777539567839644577,Default_memberClass
9163848517323703930,Silver
-3106166845420945215,Default_memberClass
-1813230646229672109,Default_memberClass
-876320581052020113,Default_memberClass
-6645948178397964697,Gold
-1853387651888094124,Default_memberClass
-2866142271168038801,Default_memberClass
-3552032498493167770,Default_memberClass
-2048188532472149456,Default_memberClass
-6716579484073420528,Default_memberClass
266114733331533200,Default_memberClass
7543085049329823142,Default_memberClass
-993659533636349785,Default_memberClass
7694087452823215604,Default_memberClass
-6881685635730945140,Default_memberClass
-2810717324060878978,Default_memberClass
6089737539062083192,Gold
-4938179324635895191,Default_memberClass
4465642847293646852,Default_memberClass
-7611356743665000513,Gold
4539921518985986276,Default_memberClass
1738254679509378550,Default_memberClass
-4445254460816395620,Gold
2746999944130503131,Gold
-6677238625008155702,Default_memberClass
-2583090826747552877,Default_memberClass
5224402110097221488,Default_memberClass
-8667556017055554312,Gold
-7634282280971716512,Silver
2126350634550744916,Default_memberClass
2133689668709336264,Default_memberClass
-5230234496783990771,Default_memberClass
1560522291655089997,Gold
3741358509715290896,Default_memberClass
423687022689895438,Default_memberClass
